time;latitude;longitude;height
2019-07-31T19:38:13.377Z;50.94566;7.050981666666667;-27008
2019-07-31T19:38:13.478Z;50.94562666666667;7.050948333333333;-27008
2019-07-31T19:38:13.579Z;50.94566;7.050915;-27008
2019-07-31T19:38:13.679Z;50.94562666666667;7.050881666666666;-27008
2019-07-31T19:38:13.780Z;50.945593333333335;7.050848333333334;-27008
2019-07-31T19:38:13.881Z;50.94556;7.050815;-27008
2019-07-31T19:38:13.982Z;50.945526666666666;7.0507816666666665;-27008
2019-07-31T19:38:14.083Z;50.94556;7.050748333333333;-27008
2019-07-31T19:38:14.183Z;50.945526666666666;7.0507816666666665;-27008
2019-07-31T19:38:14.284Z;50.94549333333333;7.050815;-27008
2019-07-31T19:38:14.385Z;50.94546;7.0507816666666665;-27008
2019-07-31T19:38:14.486Z;50.94542666666667;7.050748333333333;-27008
2019-07-31T19:38:14.587Z;50.94546;7.0507816666666665;-27008
2019-07-31T19:38:14.687Z;50.94542666666667;7.050748333333333;-27008
2019-07-31T19:38:14.788Z;50.945393333333335;7.050715;-27008
2019-07-31T19:38:14.889Z;50.94542666666667;7.050681666666667;-27008
2019-07-31T19:38:14.990Z;50.945393333333335;7.050648333333333;-27008
2019-07-31T19:38:15.091Z;50.94542666666667;7.050681666666667;-27008
2019-07-31T19:38:15.192Z;50.945393333333335;7.050648333333333;-27008
2019-07-31T19:38:15.292Z;51.054586666666665;7.050681666666667;-27008
2019-07-31T19:38:15.392Z;51.05455333333333;7.050648333333333;-27008
2019-07-31T19:38:15.493Z;51.054586666666665;7.050681666666667;-27008
2019-07-31T19:38:15.594Z;51.05455333333333;7.050715;-27008
2019-07-31T19:38:15.694Z;51.054586666666665;7.050681666666667;-27008
2019-07-31T19:38:15.796Z;50.945393333333335;7.050648333333333;-27008
2019-07-31T19:38:15.897Z;50.94542666666667;7.050615;-27008
2019-07-31T19:38:15.998Z;50.94546;7.050581666666667;-27008
2019-07-31T19:38:16.099Z;50.94542666666667;7.050548333333333;-27008
2019-07-31T19:38:18.952Z;50.945393333333335;7.0520933333333335;-27008
2019-07-31T19:38:19.051Z;51.054586666666665;7.05206;-27008
2019-07-31T19:38:19.152Z;51.05455333333333;7.052026666666666;-27008
2019-07-31T19:38:19.253Z;51.05452;7.05206;-27008
2019-07-31T19:38:19.354Z;51.05448666666667;7.0520933333333335;-27008
2019-07-31T19:38:19.454Z;51.054453333333335;7.05206;-27008
2019-07-31T19:38:19.555Z;51.05442;7.052026666666666;-27008
2019-07-31T19:38:19.656Z;51.054453333333335;7.051993333333334;-27008
2019-07-31T19:38:19.757Z;51.05442;7.05196;-27008
2019-07-31T19:38:19.859Z;51.054453333333335;7.051926666666667;-27008
2019-07-31T19:38:19.960Z;51.05442;7.051893333333333;-27008
2019-07-31T19:38:20.060Z;51.054386666666666;7.05186;-27008
2019-07-31T19:38:20.160Z;51.05435333333333;7.051826666666667;-27008
2019-07-31T19:38:20.261Z;51.054386666666666;7.051793333333333;-27008
2019-07-31T19:38:20.362Z;51.05435333333333;7.05176;-27008
2019-07-31T19:38:20.463Z;51.05432;7.051793333333333;-27008
2019-07-31T19:38:20.563Z;51.05435333333333;7.05176;-27008
2019-07-31T19:38:20.664Z;51.05432;7.051726666666666;-27008
2019-07-31T19:38:20.766Z;51.05428666666667;7.051693333333334;-27008
2019-07-31T19:38:20.866Z;51.054253333333335;7.05166;-27008
2019-07-31T19:38:20.967Z;51.05428666666667;7.051693333333334;-27008
2019-07-31T19:38:21.067Z;51.054253333333335;7.051726666666666;-27008
2019-07-31T19:38:21.168Z;51.05422;7.051693333333334;-27008
2019-07-31T19:38:21.269Z;51.054253333333335;7.051726666666666;-27008
2019-07-31T19:38:21.370Z;51.05428666666667;7.05176;-27008
2019-07-31T19:38:21.471Z;51.05432;7.051726666666666;-27008
2019-07-31T19:38:21.572Z;51.05428666666667;7.05176;-27008
2019-07-31T19:38:21.672Z;51.054253333333335;7.051726666666666;-27008
2019-07-31T19:38:21.773Z;51.05428666666667;7.051693333333334;-27008
2019-07-31T19:38:21.875Z;51.054253333333335;7.05166;-27008
2019-07-31T19:38:21.975Z;51.05422;7.0516266666666665;-27008
2019-07-31T19:38:22.075Z;51.054186666666666;7.051593333333333;-27008
2019-07-31T19:38:22.177Z;51.05422;7.05156;-27008
2019-07-31T19:38:22.277Z;51.054186666666666;7.051593333333333;-27008
2019-07-31T19:38:22.378Z;51.05422;7.05156;-27008
2019-07-31T19:38:22.479Z;51.054253333333335;7.051526666666667;-27008
2019-07-31T19:38:22.580Z;51.05422;7.051493333333333;-27008
2019-07-31T19:38:22.680Z;51.054253333333335;7.051526666666667;-27008
2019-07-31T19:38:22.781Z;51.05422;7.051493333333333;-27008
2019-07-31T19:38:22.882Z;51.054186666666666;7.051526666666667;-27008
2019-07-31T19:38:22.983Z;51.05422;7.051493333333333;-27008
2019-07-31T19:38:23.084Z;51.054253333333335;7.051526666666667;-27008
2019-07-31T19:38:23.184Z;51.05428666666667;7.05156;-27008
2019-07-31T19:38:23.285Z;51.05432;7.051551666666667;-27008
2019-07-31T19:38:23.386Z;51.05428666666667;7.051518333333333;-27008
2019-07-31T19:38:23.487Z;51.054253333333335;7.051485;-27008
2019-07-31T19:38:23.587Z;51.05422;7.051451666666667;-27008
2019-07-31T19:38:23.688Z;51.054186666666666;7.051485;-27008
2019-07-31T19:38:23.789Z;51.05415333333333;7.051451666666667;-27008
2019-07-31T19:38:23.890Z;51.05412;7.051485;-27008
2019-07-31T19:38:23.994Z;51.05415333333333;7.051518333333333;-27008
2019-07-31T19:38:24.091Z;51.054186666666666;7.051551666666667;-27008
2019-07-31T19:38:24.192Z;51.05422;7.051518333333333;-27008
2019-07-31T19:38:24.293Z;51.054186666666666;7.051485;-27008
2019-07-31T19:38:24.394Z;51.05415333333333;7.051518333333333;-27008
2019-07-31T19:38:24.497Z;51.054186666666666;7.051551666666667;-27008
2019-07-31T19:38:24.596Z;51.05415333333333;7.051518333333333;-27008
2019-07-31T19:38:24.696Z;51.05412;7.051551666666667;-27008
2019-07-31T19:38:24.797Z;51.05408666666667;7.051585;-27008
2019-07-31T19:38:24.898Z;51.05412;7.051618333333334;-27008
2019-07-31T19:38:24.999Z;51.05408666666667;7.051585;-27008
2019-07-31T19:38:25.100Z;51.05412;7.051618333333334;-27008
2019-07-31T19:38:25.200Z;51.05408666666667;7.051585;-27008
2019-07-31T19:38:25.301Z;51.05412;7.051618333333334;-27008
2019-07-31T19:38:25.402Z;51.05408666666667;7.051651666666666;-27008
2019-07-31T19:38:25.503Z;51.054053333333336;7.051618333333334;-27008
2019-07-31T19:38:25.603Z;51.05402;7.051651666666666;-27008
2019-07-31T19:38:25.704Z;51.054053333333336;7.051618333333334;-27008
2019-07-31T19:38:25.805Z;51.05408666666667;7.051651666666666;-27008
2019-07-31T19:38:25.906Z;51.05412;7.051685;-27008
2019-07-31T19:38:26.007Z;51.05408666666667;7.051651666666666;-27008
2019-07-31T19:38:26.108Z;51.054053333333336;7.051685;-27008
2019-07-31T19:38:26.208Z;51.05408666666667;7.0517183333333335;-27008
2019-07-31T19:38:26.309Z;51.054053333333336;7.051685;-27008
2019-07-31T19:38:26.410Z;51.05408666666667;7.0517183333333335;-27008
2019-07-31T19:38:26.511Z;51.05412;7.051685;-27008
2019-07-31T19:38:26.612Z;51.05408666666667;7.051651666666666;-27008
2019-07-31T19:38:26.712Z;51.054053333333336;7.051685;-27008
2019-07-31T19:38:26.813Z;51.05402;7.051651666666666;-27008
2019-07-31T19:38:26.914Z;51.054053333333336;7.051618333333334;-27008
2019-07-31T19:38:27.015Z;51.05402;7.051651666666666;-27008
2019-07-31T19:38:27.115Z;51.05398666666667;7.051618333333334;-27008
2019-07-31T19:38:27.216Z;51.05395333333333;7.051585;-27008
2019-07-31T19:38:27.317Z;51.05398666666667;7.051551666666667;-27008
2019-07-31T19:38:27.418Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:27.519Z;51.05392;7.051485;-27008
2019-07-31T19:38:27.620Z;51.05388666666666;7.051518333333333;-27008
2019-07-31T19:38:27.721Z;51.05392;7.051485;-27008
2019-07-31T19:38:27.821Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:27.922Z;51.05392;7.051551666666667;-27008
2019-07-31T19:38:28.023Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:28.124Z;51.05398666666667;7.051485;-27008
2019-07-31T19:38:28.225Z;51.05395333333333;7.051451666666667;-27008
2019-07-31T19:38:28.325Z;51.05398666666667;7.051485;-27008
2019-07-31T19:38:28.426Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:28.527Z;51.05392;7.051485;-27008
2019-07-31T19:38:28.627Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:28.728Z;51.05398666666667;7.051551666666667;-27008
2019-07-31T19:38:28.829Z;51.05395333333333;7.051585;-27008
2019-07-31T19:38:28.930Z;51.05392;7.051551666666667;-27008
2019-07-31T19:38:29.031Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:29.132Z;51.05398666666667;7.051485;-27008
2019-07-31T19:38:29.233Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:29.333Z;51.05392;7.051551666666667;-27008
2019-07-31T19:38:29.434Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:29.535Z;51.05398666666667;7.051485;-27008
2019-07-31T19:38:29.636Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:29.737Z;51.05398666666667;7.051551666666667;-27008
2019-07-31T19:38:29.837Z;51.05395333333333;7.051518333333333;-27008
2019-07-31T19:38:29.938Z;51.05392;7.051485;-27008
